numberOfData, addingTime, findingTime, deletingTime
5714, 1600, 1100, 800
5715, 700, 800, 1700
5716, 2400, 900, 800
5717, 1200, 800, 900
5718, 1100, 700, 2200
5719, 800, 1100, 1000
5720, 2200, 900, 900
5721, 500, 1800, 900
5722, 1700, 900, 900
5723, 600, 900, 900
5724, 800, 1900, 800
5725, 700, 800, 800
5726, 1600, 800, 800
5727, 1100, 2000, 900
5728, 2300, 1100, 1800
5729, 1000, 1000, 800
5730, 800, 800, 900
5731, 1200, 800, 2100
5732, 1000, 800, 700
5733, 600, 700, 800
5734, 800, 900, 1700
5735, 2000, 900, 1000
5736, 1500, 800, 1000
5737, 1500, 900, 1900
5738, 1500, 900, 800
5739, 900, 800, 800
5740, 1100, 2300, 1600
5741, 1400, 3000, 2300
5742, 1100, 900, 1000
5743, 1100, 1800, 1200
5744, 1100, 900, 800
5745, 4500, 33700, 8000
5746, 1900, 6300, 1700
5747, 2400, 1500, 3200
5748, 2600, 2200, 1300
5749, 1500, 1400, 1300
5750, 2100, 1400, 3300
5751, 1900, 1200, 1200
5752, 3300, 1600, 1700
5753, 2600, 2400, 4700
5754, 1200, 1100, 900
5755, 1800, 800, 1100
5756, 1500, 800, 1800
5757, 1200, 800, 800
5758, 1800, 800, 900
5759, 1600, 2700, 900
5760, 17300, 24800, 2600
5761, 2300, 3500, 1700
5762, 2200, 2500, 1000
5763, 4300, 1400, 800
5764, 1800, 800, 700
5765, 2400, 2400, 800
5766, 1600, 800, 1900
5767, 1200, 900, 900
5768, 1800, 900, 900
5769, 1400, 800, 1700
5770, 3500, 1400, 900
5771, 1900, 1300, 900
5772, 2900, 1000, 1900
5773, 1000, 800, 800
5774, 1200, 900, 1000
5775, 2300, 900, 1800
5776, 1300, 900, 1000
5777, 1300, 800, 800
5778, 2700, 1600, 800
5779, 1300, 900, 800
5780, 1800, 800, 800
5781, 2100, 1800, 900
5782, 1200, 1900, 1000
5783, 2500, 800, 800
5784, 900, 3600, 1200
5785, 2600, 900, 900
5786, 2800, 900, 1000
5787, 2100, 1100, 900
5788, 800, 800, 1700
5789, 1900, 800, 2300
5790, 1600, 800, 800
5791, 1600, 1000, 2000
5792, 1500, 800, 800
5793, 2100, 1700, 900
5794, 1200, 800, 1800
5795, 1700, 800, 800
5796, 1300, 800, 800
5797, 1100, 1300, 1900
5798, 3800, 6400, 2100
5799, 1800, 1100, 800
5800, 3100, 2100, 1100
5801, 1700, 900, 1000
5802, 2900, 800, 800
5803, 1600, 1800, 1000
5804, 1600, 900, 900
5805, 1500, 800, 1000
5806, 1200, 2200, 1100
5807, 1600, 1100, 2100
5808, 1500, 1200, 1300
5809, 1800, 1700, 1600
5810, 11400, 11300, 9600
5811, 3600, 5100, 4900
5812, 12600, 3700, 1200
5813, 2600, 900, 2100
5814, 2500, 900, 900
5815, 2600, 900, 1000
5816, 2000, 24600, 15800
5817, 1500, 1000, 800
5818, 1500, 800, 800
5819, 2400, 1600, 900
5820, 1900, 900, 900
5821, 1700, 800, 800
5822, 1500, 1900, 800
5823, 900, 800, 800
5824, 1200, 1100, 900
5825, 1200, 1600, 700
5826, 2800, 900, 2000
5827, 900, 800, 1600
5828, 800, 1800, 1700
5829, 2000, 800, 1900
5830, 1500, 800, 800
5831, 1900, 800, 800
5832, 2300, 800, 1700
5833, 2400, 800, 1000
5834, 1400, 900, 800
5835, 1500, 800, 2100
5836, 1400, 700, 700
5837, 1700, 2400, 1100
5838, 1300, 2300, 800
5839, 2200, 800, 700
5840, 2000, 800, 900
5841, 1800, 1700, 800
5842, 800, 800, 700
5843, 1300, 800, 900
5844, 1100, 1800, 900
5845, 1800, 900, 1700
5846, 1200, 800, 800
5847, 1200, 800, 800
5848, 1200, 700, 3000
5849, 1700, 2400, 900
5850, 2200, 1300, 800
5851, 800, 700, 1700
5852, 1800, 800, 800
5853, 1600, 800, 900
5854, 1600, 800, 1600
5855, 1200, 800, 800
5856, 1500, 1100, 800
5857, 1000, 1700, 800
5858, 700, 700, 900
5859, 600, 800, 800
5860, 1100, 3300, 1200
5861, 1400, 800, 700
5862, 1800, 800, 700
5863, 900, 2700, 800
5864, 2400, 1400, 900
5865, 700, 800, 700
5866, 1300, 2800, 1600
5867, 1800, 900, 1900
5868, 1400, 800, 700
5869, 700, 700, 800
5870, 700, 800, 1800
5871, 1100, 800, 700
5872, 900, 800, 800
5873, 1300, 800, 1800
5874, 1400, 800, 2500
5875, 2000, 1000, 700
5876, 3700, 2500, 800
5877, 900, 700, 700
5878, 1600, 800, 800
5879, 1000, 35700, 12000
5880, 2200, 5100, 2400
5881, 3900, 4400, 2600
5882, 2700, 13800, 16400
5883, 800, 1200, 800
5884, 1800, 700, 700
5885, 1500, 1600, 1800
5886, 3900, 2300, 2600
5887, 2700, 1400, 1400
5888, 2200, 800, 8300
5889, 1300, 1100, 1700
5890, 1400, 700, 800
5891, 900, 700, 700
5892, 1500, 1800, 800
5893, 600, 800, 700
5894, 1500, 700, 800
5895, 600, 1900, 700
5896, 1500, 700, 1700
5897, 1900, 800, 800
5898, 1200, 700, 700
5899, 1000, 900, 1800
5900, 1800, 800, 700
5901, 700, 800, 700
5902, 1500, 800, 2200
5903, 1000, 700, 700
5904, 2200, 800, 900
5905, 1400, 700, 1700
5906, 1800, 900, 1000
5907, 1000, 700, 700
5908, 900, 2000, 800
5909, 1700, 800, 800
5910, 1900, 900, 1000
5911, 900, 2300, 1200
5912, 1700, 700, 700
5913, 1000, 800, 1300
5914, 1200, 2200, 1200
5915, 1400, 900, 1900
5916, 1400, 800, 900
5917, 700, 800, 1500
5918, 900, 900, 1700
5919, 1200, 900, 800
5920, 900, 700, 800
5921, 1300, 800, 1600
5922, 1200, 800, 900
5923, 2500, 1400, 800
5924, 1000, 800, 1700
5925, 1400, 800, 800
5926, 1400, 800, 900
5927, 700, 1700, 700
5928, 1500, 800, 900
5929, 1400, 2200, 900
5930, 1700, 2100, 900
5931, 2000, 800, 800
5932, 1800, 800, 800
5933, 1400, 1600, 800
5934, 1200, 800, 800
5935, 1300, 700, 700
5936, 1600, 800, 700
5937, 1300, 800, 5200
5938, 800, 1100, 800
5939, 1300, 900, 700
5940, 800, 800, 3700
5941, 1500, 800, 800
5942, 2100, 1300, 800
5943, 1800, 700, 19300
5944, 1500, 1100, 800
5945, 1100, 700, 600
5946, 1700, 800, 3700
5947, 700, 700, 800
5948, 1000, 800, 800
5949, 1000, 1800, 800
5950, 1600, 1100, 1000
5951, 1500, 1200, 700
5952, 1500, 2100, 900
5953, 2100, 1100, 700
5954, 1500, 800, 700
5955, 1900, 1800, 700
5956, 1500, 1000, 13200
5957, 1200, 1100, 700
5958, 1600, 800, 800
5959, 1700, 900, 1700
5960, 800, 700, 800
5961, 2400, 1600, 1000
5962, 1300, 700, 3700
5963, 2800, 1200, 700
5964, 1100, 2200, 800
5965, 1100, 800, 1800
5966, 2700, 1300, 1900
5967, 1300, 1300, 1200
5968, 900, 3200, 600
5969, 1100, 900, 800
5970, 600, 800, 800
5971, 1600, 1800, 700
5972, 2400, 900, 900
5973, 1300, 900, 1100
5974, 1700, 1700, 900
5975, 1200, 800, 1700
5976, 1100, 800, 800
5977, 1000, 800, 900
5978, 900, 700, 1600
5979, 900, 800, 900
5980, 1900, 800, 900
5981, 900, 2400, 2800
5982, 900, 800, 800
5983, 600, 800, 800
5984, 1500, 800, 1900
5985, 1800, 800, 900
5986, 1200, 800, 800
5987, 700, 1600, 1000
5988, 1100, 800, 900
5989, 800, 800, 700
5990, 2200, 1800, 1600
5991, 1200, 900, 800
5992, 1200, 900, 800
5993, 1000, 4100, 800
5994, 1000, 900, 1700
5995, 1100, 1000, 800
5996, 1600, 800, 800
5997, 1400, 700, 1600
5998, 1000, 800, 900
5999, 1100, 1000, 900
6000, 1600, 700, 3900
6001, 900, 900, 900
6002, 900, 800, 700
6003, 600, 800, 1400
6004, 1100, 700, 700
6005, 1600, 1000, 700
6006, 1900, 1900, 900
6007, 2200, 900, 800
6008, 1500, 900, 900
6009, 1200, 1700, 900
6010, 900, 800, 800
6011, 600, 800, 600
6012, 1300, 1900, 3200
6013, 5200, 13200, 8000
6014, 4600, 3900, 2900
6015, 3000, 6300, 1800
6016, 2000, 1000, 2500
6017, 2500, 900, 900
6018, 1200, 700, 800
6019, 1300, 800, 1800
6020, 1100, 800, 900
6021, 1300, 800, 800
6022, 2200, 900, 2200
6023, 1900, 800, 900
6024, 1800, 800, 700
6025, 1500, 1700, 800
6026, 1100, 800, 800
6027, 1700, 700, 800
6028, 1300, 1700, 800
6029, 700, 800, 800
6030, 1300, 700, 700
6031, 1300, 1700, 800
6032, 1600, 1200, 700
6033, 1900, 800, 800
6034, 1500, 1300, 900
6035, 1100, 700, 1800
6036, 1200, 800, 700
6037, 1400, 2600, 1000
6038, 2300, 1100, 1800
6039, 800, 800, 700
6040, 1300, 700, 2300
6041, 800, 2100, 1800
6042, 149300, 2700, 900
6043, 2400, 900, 900
6044, 1200, 1800, 700
6045, 700, 700, 1800
6046, 800, 900, 800
6047, 7900, 2500, 1700
6048, 1900, 1300, 1200
6049, 1200, 1000, 4300
6050, 1200, 2500, 1100
6051, 1500, 1100, 1300
6052, 1300, 1200, 3200
6053, 1400, 3600, 1200
6054, 1700, 1200, 1400
6055, 2300, 2200, 1000
6056, 1100, 12600, 1400
6057, 2100, 22000, 24100
6058, 3200, 5200, 1700
6059, 2100, 900, 900
6060, 900, 700, 1800
6061, 2900, 1400, 1000
6062, 1700, 800, 800
6063, 700, 700, 1600
6064, 2500, 900, 800
6065, 2300, 900, 800
6066, 1100, 1600, 700
6067, 2400, 900, 1000
6068, 1900, 800, 700
6069, 1500, 1700, 900
6070, 3700, 1500, 800
6071, 900, 900, 800
6072, 800, 1600, 800
6073, 1300, 800, 4000
6074, 2100, 800, 800
6075, 1400, 1000, 700
6076, 1700, 1800, 900
6077, 800, 700, 800
6078, 2900, 1500, 900
6079, 1500, 2000, 800
6080, 1100, 700, 700
6081, 2100, 900, 1500
6082, 1500, 1800, 1400
6083, 2000, 900, 1000
6084, 1900, 1000, 900
6085, 1100, 1900, 700
6086, 800, 800, 1700
6087, 2100, 800, 900
6088, 1300, 800, 800
6089, 1700, 1300, 2000
6090, 1800, 800, 1000
6091, 1100, 800, 700
6092, 1000, 800, 1800
6093, 1700, 800, 900
6094, 1100, 900, 1000
6095, 3000, 900, 2100
6096, 800, 800, 800
6097, 900, 1500, 800
6098, 1000, 1700, 700
6099, 1200, 800, 900
6100, 1100, 900, 800
6101, 1600, 1500, 6500
6102, 1200, 1200, 900
6103, 1800, 800, 900
6104, 900, 4000, 800
6105, 1400, 800, 1700
6106, 1200, 800, 800
6107, 1300, 800, 900
6108, 1500, 700, 1800
6109, 1300, 700, 800
6110, 1500, 800, 800
6111, 2100, 800, 1800
6112, 1200, 8900, 2100
6113, 2500, 1300, 900
6114, 2500, 800, 1800
6115, 1100, 800, 800
6116, 900, 800, 700
6117, 1500, 1700, 1200
6118, 1900, 800, 900
6119, 900, 700, 800
6120, 2400, 1900, 900
6121, 1400, 700, 700
6122, 2500, 1600, 1200
6123, 1000, 3900, 1000
6124, 1100, 800, 1900
6125, 1800, 900, 800
6126, 1300, 1000, 800
6127, 1400, 800, 3500
6128, 1900, 1000, 800
6129, 1500, 2500, 900
6130, 1700, 700, 1700
6131, 1400, 900, 800
6132, 1100, 800, 700
6133, 1200, 700, 4100
6134, 1200, 900, 1500
6135, 800, 800, 700
6136, 800, 1800, 14200
6137, 2800, 1900, 900
6138, 3300, 1400, 900
6139, 2300, 2100, 800
6140, 1500, 800, 700
6141, 1600, 1300, 800
6142, 1800, 1800, 700
6143, 1900, 900, 1800
6144, 1300, 800, 1000
6145, 1300, 900, 800
6146, 5000, 9600, 8600
6147, 3600, 4500, 2200
6148, 2700, 9800, 1100
6149, 900, 800, 1700
6150, 900, 700, 700
6151, 1800, 800, 800
6152, 900, 13600, 3700
6153, 1400, 800, 600
6154, 1200, 700, 600
6155, 1100, 1700, 700
6156, 1000, 600, 600
6157, 1500, 700, 800
6158, 1500, 3400, 1000
6159, 1300, 700, 700
6160, 3200, 1700, 700
6161, 1300, 1700, 600
6162, 1200, 700, 1600
6163, 1200, 700, 800
6164, 1600, 1200, 4400
6165, 1000, 1100, 1900
6166, 2300, 1200, 700
6167, 2200, 1100, 1000
6168, 1100, 700, 1700
6169, 1000, 600, 1900
6170, 2000, 1300, 1300
6171, 1200, 1200, 1800
6172, 1600, 600, 600
6173, 1100, 1000, 600
6174, 1100, 1500, 800
6175, 1500, 1100, 800
6176, 1300, 900, 700
6177, 1500, 1600, 700
6178, 800, 700, 700
6179, 1900, 700, 800
6180, 1000, 1600, 800
6181, 5100, 15700, 4700
6182, 4100, 4400, 2800
6183, 4700, 3900, 2500
6184, 2000, 2400, 7700
6185, 2700, 3700, 3500
6186, 5200, 4000, 2400
6187, 2800, 4100, 5300
6188, 3300, 4700, 2700
6189, 2900, 5000, 2200
6190, 2700, 2500, 4500
6191, 1900, 2600, 2100
6192, 10600, 4900, 2700
6193, 2500, 2500, 7400
6194, 2600, 2600, 2400
6195, 2900, 3800, 2600
6196, 2600, 5900, 3700
6197, 1900, 2600, 2000
6198, 3700, 4200, 2900
6199, 1700, 5900, 3400
6200, 2900, 2800, 2000
6201, 4000, 3700, 2400
6202, 11100, 7700, 2900
6203, 2000, 2600, 8100
6204, 1900, 3200, 2200
6205, 4100, 4000, 2600
6206, 2300, 2300, 5700
6207, 1700, 3400, 1900
6208, 1400, 4500, 2100
6209, 1600, 2900, 5300
6210, 2200, 35300, 20400
6211, 2100, 3600, 2100
6212, 3300, 2700, 6800
6213, 2300, 2800, 1700
6214, 2900, 3800, 2200
6215, 2700, 6900, 3700
6216, 6100, 3900, 86500
6217, 3000, 7800, 3800
6218, 2200, 3200, 2400
6219, 3000, 2500, 8100
6220, 4000, 3600, 2400
6221, 2900, 2600, 2200
6222, 1600, 19300, 4800
6223, 3400, 3600, 2200
6224, 5300, 4600, 3400
6225, 3200, 6100, 3100
6226, 2300, 2800, 1900
6227, 3900, 4300, 2300
6228, 3900, 7100, 3000
6229, 3000, 3000, 5400
6230, 3200, 35300, 24000
6231, 3700, 4200, 6500
6232, 2000, 2800, 8400
6233, 16300, 4800, 5400
6234, 4600, 8700, 6600
6235, 7200, 6500, 9900
6236, 2800, 3700, 2000
6237, 2500, 2500, 2100
6238, 2700, 2400, 10200
6239, 2700, 2900, 2100
6240, 3800, 5900, 3600
6241, 2900, 4700, 5900
6242, 2300, 3200, 1900
6243, 2700, 2500, 2200
6244, 6000, 11400, 2800
6245, 1900, 22400, 3900
6246, 2300, 2900, 1300
6247, 1400, 2100, 800
6248, 1900, 700, 1500
6249, 2200, 700, 700
6250, 1800, 700, 900
6251, 1700, 1600, 600
6252, 1400, 600, 700
6253, 900, 1000, 1100
6254, 2500, 1800, 700
6255, 1500, 1100, 700
6256, 1400, 700, 600
6257, 1800, 1700, 1000
6258, 2400, 600, 800
6259, 1200, 700, 600
6260, 2800, 1900, 700
6261, 4000, 700, 1700
6262, 2100, 800, 800
6263, 2200, 600, 800
6264, 1100, 700, 1600
6265, 1300, 800, 700
6266, 1800, 600, 600
6267, 900, 800, 4100
6268, 3700, 800, 800
6269, 2300, 700, 600
6270, 2200, 1600, 700
6271, 2200, 800, 700
6272, 900, 700, 800
6273, 1300, 1500, 700
6274, 2800, 700, 700
6275, 1300, 700, 700
6276, 2900, 1700, 800
6277, 1700, 700, 600
6278, 700, 800, 700
6279, 1900, 1700, 700
6280, 2400, 800, 1800
6281, 1100, 700, 700
6282, 900, 700, 500
6283, 1300, 2400, 2300
6284, 1200, 600, 500
6285, 2200, 700, 800
6286, 1000, 700, 1700
6287, 700, 700, 700
6288, 1200, 700, 800
6289, 1600, 1900, 700
6290, 1500, 700, 700
6291, 800, 700, 800
6292, 1200, 1500, 800
6293, 600, 700, 700
6294, 1800, 800, 600
6295, 1300, 1600, 600
6296, 1700, 800, 800
6297, 1400, 700, 700
6298, 1500, 1600, 800
6299, 1100, 600, 1500
6300, 1200, 700, 700
6301, 900, 700, 700
6302, 800, 700, 1500
6303, 500, 600, 700
6304, 1800, 800, 700
6305, 1300, 600, 1600
6306, 1000, 800, 900
6307, 1000, 1200, 900
6308, 2400, 1600, 700
6309, 2900, 800, 700
6310, 800, 1400, 800
6311, 1600, 1900, 700
6312, 1100, 700, 800
6313, 700, 900, 700
6314, 3000, 2600, 900
6315, 1000, 800, 600
6316, 1700, 1100, 700
6317, 1500, 1900, 800
6318, 2300, 900, 900
6319, 2200, 800, 700
6320, 2400, 800, 700
6321, 1300, 700, 1600
6322, 1300, 700, 800
6323, 1400, 800, 800
6324, 800, 600, 1600
6325, 800, 700, 700
6326, 1000, 700, 600
6327, 1000, 600, 3600
6328, 700, 1900, 1000
6329, 2600, 800, 700
6330, 1700, 1900, 700
6331, 800, 1100, 600
6332, 1400, 700, 800
6333, 1100, 3900, 1600
6334, 3000, 800, 1300
6335, 700, 900, 800
6336, 1700, 1700, 900
6337, 1100, 800, 700
6338, 700, 700, 600
6339, 1400, 1700, 189900
6340, 4000, 10900, 48500
6341, 2000, 3500, 2200
6342, 3700, 3000, 1800
6343, 2400, 10300, 2100
6344, 3100, 3100, 8300
6345, 5700, 3200, 1900
6346, 4200, 3100, 1900
6347, 3400, 2100, 9900
6348, 8200, 19400, 7300
6349, 3800, 1600, 1100
6350, 1100, 1100, 1900
6351, 1800, 700, 600
6352, 3000, 900, 1400
6353, 1500, 3000, 800
6354, 1900, 700, 1000
6355, 2000, 800, 800
6356, 1900, 1500, 800
6357, 3300, 700, 800
6358, 2300, 700, 600
6359, 1600, 1400, 600
6360, 2500, 700, 1100
6361, 1600, 800, 600
6362, 900, 1500, 800
6363, 1000, 700, 700
6364, 2200, 700, 800
6365, 1800, 700, 800
6366, 1200, 700, 1500
6367, 3000, 800, 800
6368, 2300, 800, 800
6369, 1000, 600, 1600
6370, 3400, 5200, 1700
6371, 1900, 700, 2200
6372, 2800, 1700, 1900
6373, 1600, 700, 1900
6374, 1400, 1200, 700
6375, 2200, 1400, 700
6376, 1500, 700, 1000
6377, 1400, 700, 700
6378, 800, 1500, 700
6379, 1800, 600, 700
6380, 2200, 700, 700
6381, 1400, 2100, 700
6382, 1500, 600, 700
6383, 2600, 700, 800
6384, 2700, 1700, 800
6385, 1600, 700, 1500
6386, 1800, 600, 700
6387, 2100, 700, 800
6388, 1500, 700, 1400
6389, 900, 700, 600
6390, 2600, 700, 700
6391, 2300, 1500, 2200
6392, 2300, 1800, 900
6393, 1900, 1200, 800
6394, 2900, 2100, 16100
6395, 1100, 1500, 1100
6396, 4000, 2000, 800
6397, 1400, 1900, 2000
6398, 1500, 900, 1200
6399, 1300, 900, 1200
6400, 2600, 2900, 5500
6401, 2100, 1400, 1200
6402, 3600, 1200, 1200
6403, 2400, 2300, 700
6404, 2700, 8100, 6900
6405, 3300, 5100, 2500
6406, 3400, 2500, 2000
6407, 2000, 2200, 6400
6408, 2300, 3100, 1900
6409, 2700, 2300, 1800
6410, 3000, 3400, 4600
6411, 3300, 2400, 2800
6412, 2900, 3500, 2200
6413, 3000, 5300, 2200
6414, 2600, 2100, 1900
6415, 5400, 3700, 2600
6416, 2700, 5200, 3500
6417, 1800, 2300, 1700
6418, 3600, 3200, 2100
6419, 2400, 5400, 2800
6420, 2000, 2400, 1800
6421, 3100, 3600, 2100
6422, 2900, 5600, 2300
6423, 1900, 2100, 6900
6424, 2000, 3100, 2000
6425, 4200, 3500, 4000
6426, 1500, 2100, 6000
6427, 2700, 3000, 2000
6428, 1600, 3100, 1900
6429, 3000, 2200, 7900
6430, 1400, 2900, 1700
6431, 2500, 3100, 2200
6432, 1600, 7900, 3000
6433, 2400, 3500, 6500
6434, 1900, 2100, 1700
6435, 2800, 3200, 1900
6436, 2700, 2400, 6200
6437, 3200, 3400, 2300
6438, 3000, 4000, 2600
6439, 2300, 2100, 4800
6440, 2800, 3200, 2200
6441, 2700, 3400, 2500
6442, 2800, 3600, 4300
6443, 2300, 2300, 2300
6444, 1900, 3200, 2000
6445, 2700, 5400, 3300
6446, 3300, 3600, 2200
6447, 3500, 2400, 2100
6448, 4500, 6000, 4100
6449, 1700, 2300, 1800
6450, 1900, 3400, 1900
6451, 2600, 5300, 2400
6452, 3700, 3700, 2000
6453, 2900, 2100, 2100
6454, 2500, 3500, 2000
6455, 2300, 2100, 6200
6456, 1800, 3000, 1700
6457, 4200, 3400, 2200
6458, 2000, 2300, 4300
6459, 1400, 2500, 1700
6460, 4900, 16600, 4200
6461, 1800, 2800, 2300
6462, 1700, 3300, 2100
6463, 1700, 2300, 1800
6464, 2300, 2200, 1800
6465, 2000, 2200, 1900
6466, 1800, 3600, 2200
6467, 1500, 2400, 2900
6468, 1600, 2200, 4200
6469, 1900, 2400, 2000
6470, 1900, 2400, 4900
6471, 2200, 2900, 1900
6472, 1300, 2100, 1600
6473, 1400, 2200, 1800
6474, 1000, 2200, 1800
6475, 3500, 9000, 2100
6476, 1100, 1400, 1300
6477, 1400, 900, 800
6478, 700, 600, 600
6479, 1100, 1100, 1100
6480, 1300, 1200, 1200
6481, 1200, 800, 2300
6482, 600, 900, 700
6483, 1300, 800, 800
6484, 700, 600, 600
6485, 600, 600, 600
6486, 800, 700, 600
6487, 400, 700, 700
6488, 500, 700, 600
6489, 600, 700, 700
6490, 800, 700, 600
6491, 400, 700, 600
6492, 1400, 700, 800
6493, 800, 600, 500
6494, 700, 600, 1800
6495, 800, 1900, 900
6496, 900, 700, 600
6497, 1100, 800, 600
6498, 800, 600, 700
6499, 900, 600, 600
6500, 1000, 700, 1500
6501, 800, 600, 600
6502, 400, 600, 700
6503, 800, 600, 600
6504, 300, 600, 700
6505, 800, 600, 600
6506, 500, 700, 700
6507, 900, 600, 700
6508, 900, 700, 700
6509, 600, 600, 700
6510, 900, 800, 600
6511, 700, 700, 700
6512, 800, 1000, 600
6513, 900, 700, 800
6514, 1000, 700, 1800
6515, 1100, 800, 800
6516, 800, 700, 800
6517, 900, 1000, 700
6518, 800, 700, 700
6519, 700, 700, 700
6520, 1000, 700, 700
6521, 1300, 700, 600
6522, 700, 600, 600
6523, 1100, 700, 700
6524, 800, 600, 800
6525, 500, 700, 700
6526, 300, 600, 700
6527, 800, 700, 700
6528, 1100, 600, 700
6529, 500, 600, 700
6530, 800, 600, 700
6531, 700, 700, 700
6532, 400, 700, 600
6533, 2100, 700, 700
6534, 700, 700, 700
6535, 1500, 1000, 800
6536, 800, 700, 700
6537, 1000, 1000, 700
6538, 2100, 2600, 800
6539, 1100, 700, 900
6540, 500, 600, 800
6541, 700, 600, 700
6542, 1700, 700, 900
6543, 900, 700, 700
6544, 700, 1900, 1000
6545, 1000, 800, 700
6546, 800, 700, 700
6547, 600, 700, 1800
6548, 2100, 1200, 700
6549, 600, 600, 700
6550, 500, 600, 600
6551, 1300, 700, 700
6552, 800, 900, 800
6553, 700, 16000, 2000
6554, 1500, 1100, 1400
6555, 900, 1500, 600
6556, 400, 600, 600
6557, 900, 900, 600
6558, 500, 700, 700
6559, 700, 1000, 700
6560, 800, 700, 700
6561, 900, 2000, 900
6562, 800, 1000, 700
6563, 500, 700, 600
6564, 700, 600, 600
6565, 900, 600, 700
6566, 900, 600, 700
6567, 1200, 600, 700
6568, 900, 700, 800
6569, 800, 700, 800
6570, 900, 900, 700
6571, 500, 600, 600
6572, 1000, 600, 700
6573, 900, 600, 700
6574, 500, 600, 600
6575, 600, 700, 700
6576, 700, 700, 700
6577, 500, 600, 800
6578, 700, 600, 600
6579, 900, 800, 700
6580, 900, 1100, 800
6581, 800, 800, 800
6582, 400, 600, 700
6583, 900, 700, 700
6584, 700, 1500, 2000
6585, 500, 1000, 600
6586, 700, 700, 700
6587, 1800, 1100, 700
6588, 1000, 700, 700
6589, 600, 700, 800
6590, 500, 700, 1800
6591, 900, 800, 700
6592, 600, 600, 700
6593, 600, 700, 600
6594, 600, 800, 1300
6595, 500, 600, 600
6596, 1000, 1600, 1100
6597, 700, 600, 700
6598, 1200, 700, 700
6599, 800, 900, 600
6600, 300, 900, 600
6601, 800, 800, 700
6602, 900, 700, 600
6603, 800, 700, 700
6604, 800, 700, 800
6605, 1000, 600, 700
6606, 600, 1900, 800
6607, 400, 600, 600
6608, 600, 700, 700
6609, 500, 1800, 1000
6610, 500, 600, 600
6611, 800, 600, 700
6612, 500, 1000, 700
6613, 400, 900, 700
6614, 700, 600, 500
6615, 700, 600, 700
6616, 500, 600, 600
6617, 500, 600, 700
6618, 800, 700, 900
6619, 700, 700, 600
6620, 700, 800, 800
6621, 500, 600, 700
6622, 500, 600, 1800
6623, 500, 900, 700
6624, 600, 900, 700
6625, 400, 700, 700
6626, 800, 900, 700
6627, 600, 600, 600
6628, 800, 700, 700
6629, 400, 800, 700
6630, 700, 700, 700
6631, 500, 700, 700
6632, 700, 600, 600
6633, 600, 700, 700
6634, 1000, 700, 900
6635, 500, 600, 700
6636, 600, 700, 700
6637, 800, 700, 800
6638, 1000, 800, 800
6639, 700, 6800, 800
6640, 600, 600, 1800
6641, 600, 600, 700
6642, 700, 600, 700
6643, 300, 700, 1400
6644, 400, 600, 600
6645, 700, 700, 800
6646, 400, 700, 1800
6647, 600, 700, 700
6648, 900, 700, 700
6649, 600, 1500, 700
6650, 1000, 700, 800
6651, 600, 700, 700
6652, 500, 1600, 700
6653, 800, 1600, 700
6654, 700, 600, 700
6655, 500, 3900, 700
6656, 500, 900, 900
6657, 700, 600, 600
6658, 700, 2300, 700
6659, 900, 700, 1700
6660, 500, 600, 600
6661, 900, 700, 600
6662, 1000, 800, 3800
6663, 1200, 600, 600
6664, 900, 2000, 600
6665, 500, 700, 1800
6666, 2000, 1800, 800
6667, 700, 1700, 700
6668, 900, 6400, 1800
6669, 1000, 3100, 1200
6670, 1200, 1700, 700
6671, 700, 4100, 1600
6672, 900, 1700, 900
6673, 800, 3000, 900
6674, 2300, 5800, 1100
6675, 800, 1200, 600
6676, 600, 700, 700
6677, 700, 1700, 700
6678, 900, 700, 1400
6679, 800, 700, 700
6680, 900, 700, 700
6681, 2000, 700, 2500
6682, 800, 700, 1100
6683, 1000, 800, 700
6684, 1100, 700, 1700
6685, 1300, 2900, 1200
6686, 600, 900, 700
6687, 1400, 1800, 800
6688, 700, 700, 600
6689, 600, 1000, 600
6690, 900, 1600, 700
6691, 2300, 1200, 800
6692, 2300, 900, 800
6693, 800, 1600, 700
6694, 500, 1100, 700
6695, 500, 700, 700
6696, 900, 1700, 700
6697, 700, 700, 1700
6698, 600, 700, 700
6699, 700, 600, 700
6700, 800, 700, 1700
6701, 700, 1100, 700
6702, 500, 600, 700
6703, 400, 600, 1600
6704, 800, 600, 700
6705, 800, 2700, 1300
6706, 1000, 2500, 800
6707, 700, 700, 600
6708, 900, 800, 700
6709, 900, 1600, 800
6710, 700, 2800, 1400
6711, 2600, 1200, 1800
6712, 1000, 3400, 900
6713, 600, 1200, 1600
6714, 600, 800, 700
6715, 500, 1600, 700
6716, 700, 600, 600
6717, 700, 2700, 900
6718, 1900, 1000, 700
6719, 1200, 800, 1700
6720, 700, 1600, 800
6721, 800, 1200, 700
6722, 500, 700, 1800
6723, 700, 600, 600
6724, 900, 2300, 900
6725, 800, 1100, 3800
6726, 800, 700, 700
6727, 400, 800, 700
6728, 500, 2200, 1600
6729, 800, 700, 800
6730, 700, 700, 700
6731, 500, 1700, 700
6732, 600, 600, 600
6733, 900, 700, 800
6734, 700, 1600, 700
6735, 900, 700, 800
6736, 800, 600, 600
6737, 500, 1700, 700
6738, 1300, 800, 2900
6739, 300, 600, 700
6740, 800, 700, 800
6741, 500, 700, 2400
6742, 1000, 800, 700
6743, 800, 700, 800
